ID Cliente,meses_consecutivos,Categoria
6888,0,Inactivo
6889,0,Inactivo
6890,0,Inactivo
6891,0,Inactivo
6892,0,Inactivo
6893,0,Inactivo
6894,16,Diamante
6895,16,Diamante
6896,16,Diamante
6897,16,Diamante
6898,16,Diamante
6899,16,Diamante
6900,16,Diamante
6901,16,Diamante
6902,16,Diamante
6903,16,Diamante
6904,16,Diamante
6905,16,Diamante
6906,16,Diamante
6907,16,Diamante
6908,0,Inactivo
6909,0,Inactivo
6910,16,Diamante
6911,0,Inactivo
6912,16,Diamante
6913,16,Diamante
6914,16,Diamante
6915,0,Inactivo
6916,16,Diamante
6917,11,Esmeralda
6918,16,Diamante
6919,0,Inactivo
6920,0,Inactivo
6921,16,Diamante
6922,16,Diamante
6923,13,Diamante
6924,16,Diamante
6925,0,Inactivo
6926,16,Diamante
6927,0,Inactivo
6928,0,Inactivo
6929,0,Inactivo
6930,0,Inactivo
6931,0,Inactivo
6932,16,Diamante
6933,0,Inactivo
6934,15,Diamante
6935,0,Inactivo
6936,16,Diamante
6937,16,Diamante
6938,16,Diamante
6939,0,Inactivo
6940,16,Diamante
6941,0,Inactivo
6942,0,Inactivo
6943,16,Diamante
6944,0,Inactivo
6945,0,Inactivo
6946,15,Diamante
6947,0,Inactivo
6948,15,Diamante
6949,0,Inactivo
6950,16,Diamante
6951,16,Diamante
6952,0,Inactivo
6953,16,Diamante
6954,16,Diamante
6955,0,Inactivo
6956,0,Inactivo
6957,16,Diamante
6958,0,Inactivo
6959,15,Diamante
6960,16,Diamante
6961,0,Inactivo
6962,10,Esmeralda
6963,15,Diamante
6964,0,Inactivo
6965,15,Diamante
6966,15,Diamante
6967,0,Inactivo
6968,0,Inactivo
6969,15,Diamante
6970,0,Inactivo
6971,0,Inactivo
6972,0,Inactivo
6973,0,Inactivo
6974,0,Inactivo
6975,15,Diamante
6976,15,Diamante
6977,15,Diamante
6978,15,Diamante
6979,11,Esmeralda
6980,15,Diamante
6981,15,Diamante
6982,14,Diamante
6983,0,Inactivo
6984,15,Diamante
6985,15,Diamante
6986,0,Inactivo
6987,0,Inactivo
6988,15,Diamante
6989,0,Inactivo
6990,15,Diamante
6991,15,Diamante
6992,15,Diamante
6993,15,Diamante
6994,0,Inactivo
6995,15,Diamante
6996,15,Diamante
6997,15,Diamante
6998,15,Diamante
6999,15,Diamante
7000,15,Diamante
7001,15,Diamante
7002,8,Oro
7003,10,Esmeralda
7004,15,Diamante
7005,15,Diamante
7006,0,Inactivo
7007,0,Inactivo
7008,0,Inactivo
7009,15,Diamante
7010,0,Inactivo
7011,15,Diamante
7012,15,Diamante
7013,14,Diamante
7014,14,Diamante
7015,14,Diamante
7016,0,Inactivo
7017,15,Diamante
7018,0,Inactivo
7019,0,Inactivo
7020,15,Diamante
7021,15,Diamante
7022,0,Inactivo
7023,15,Diamante
7024,15,Diamante
7025,15,Diamante
7026,15,Diamante
7027,0,Inactivo
7028,15,Diamante
7029,15,Diamante
7030,0,Inactivo
7031,15,Diamante
7032,15,Diamante
7033,15,Diamante
7034,15,Diamante
7035,15,Diamante
7036,4,Plata
7037,0,Inactivo
7038,0,Inactivo
7039,13,Diamante
7040,0,Inactivo
7041,15,Diamante
7042,0,Inactivo
7043,0,Inactivo
7044,14,Diamante
7045,15,Diamante
7046,0,Inactivo
7047,15,Diamante
7048,15,Diamante
7049,15,Diamante
7050,0,Inactivo
7051,0,Inactivo
7052,15,Diamante
7053,0,Inactivo
7054,15,Diamante
7055,0,Inactivo
7056,10,Esmeralda
7057,0,Inactivo
7058,15,Diamante
7059,0,Inactivo
7060,15,Diamante
7061,15,Diamante
7062,0,Inactivo
7063,15,Diamante
7064,0,Inactivo
7065,0,Inactivo
7066,0,Inactivo
7067,0,Inactivo
7068,15,Diamante
7069,0,Inactivo
7070,15,Diamante
7071,15,Diamante
7072,15,Diamante
7073,0,Inactivo
7074,14,Diamante
7075,0,Inactivo
7076,0,Inactivo
7077,0,Inactivo
7078,0,Inactivo
7079,15,Diamante
7080,15,Diamante
7081,15,Diamante
7082,15,Diamante
7083,15,Diamante
7084,14,Diamante
7085,1,Bronce
7086,8,Oro
7087,14,Diamante
7088,10,Esmeralda
7089,14,Diamante
7090,14,Diamante
7091,14,Diamante
7092,0,Inactivo
7093,10,Esmeralda
7094,14,Diamante
7095,14,Diamante
7096,14,Diamante
7097,14,Diamante
7098,14,Diamante
7099,14,Diamante
7100,14,Diamante
7101,0,Inactivo
7102,0,Inactivo
7103,13,Diamante
7104,14,Diamante
7105,14,Diamante
7106,14,Diamante
7107,14,Diamante
7108,14,Diamante
7109,0,Inactivo
7110,14,Diamante
7111,0,Inactivo
7112,0,Inactivo
7113,14,Diamante
7114,0,Inactivo
7115,0,Inactivo
7116,14,Diamante
7117,0,Inactivo
7118,0,Inactivo
7119,14,Diamante
7120,14,Diamante
7121,14,Diamante
7122,14,Diamante
7123,14,Diamante
7124,14,Diamante
7125,0,Inactivo
7126,0,Inactivo
7127,14,Diamante
7128,14,Diamante
7129,14,Diamante
7130,14,Diamante
7131,14,Diamante
7132,14,Diamante
7133,14,Diamante
7134,14,Diamante
7135,14,Diamante
7136,14,Diamante
7137,0,Inactivo
7138,14,Diamante
7139,14,Diamante
7140,14,Diamante
7141,14,Diamante
7142,14,Diamante
7143,14,Diamante
7144,9,Esmeralda
7145,14,Diamante
7146,0,Inactivo
7147,0,Inactivo
7148,14,Diamante
7149,14,Diamante
7150,14,Diamante
7151,14,Diamante
7152,0,Inactivo
7153,14,Diamante
7154,14,Diamante
7155,14,Diamante
7156,14,Diamante
7157,13,Diamante
7158,14,Diamante
7159,14,Diamante
7160,14,Diamante
7161,12,Diamante
7162,0,Inactivo
7163,0,Inactivo
7164,14,Diamante
7165,14,Diamante
7166,14,Diamante
7167,14,Diamante
7168,0,Inactivo
7169,12,Diamante
7170,13,Diamante
7171,14,Diamante
7172,0,Inactivo
7173,14,Diamante
7174,0,Inactivo
7175,0,Inactivo
7176,0,Inactivo
7177,14,Diamante
7178,14,Diamante
7179,0,Inactivo
7180,0,Inactivo
7181,13,Diamante
7182,0,Inactivo
7183,13,Diamante
7184,13,Diamante
7185,0,Inactivo
7186,0,Inactivo
7187,13,Diamante
7188,13,Diamante
7189,13,Diamante
7190,13,Diamante
7191,13,Diamante
7192,13,Diamante
7193,13,Diamante
7194,13,Diamante
7195,13,Diamante
7196,13,Diamante
7197,13,Diamante
7198,13,Diamante
7199,13,Diamante
7200,13,Diamante
7201,6,Oro
7202,13,Diamante
7203,13,Diamante
7204,13,Diamante
7205,13,Diamante
7206,0,Inactivo
7207,13,Diamante
7208,13,Diamante
7209,0,Inactivo
7210,0,Inactivo
7211,0,Inactivo
7212,13,Diamante
7213,5,Plata
7214,13,Diamante
7215,13,Diamante
7216,13,Diamante
7217,13,Diamante
7218,0,Inactivo
7219,0,Inactivo
7220,13,Diamante
7221,0,Inactivo
7222,0,Inactivo
7223,13,Diamante
7224,13,Diamante
7225,0,Inactivo
7226,2,Bronce
7227,12,Diamante
7228,0,Inactivo
7229,13,Diamante
7230,13,Diamante
7231,0,Inactivo
7232,0,Inactivo
7233,0,Inactivo
7234,13,Diamante
7235,13,Diamante
7236,13,Diamante
7237,13,Diamante
7238,13,Diamante
7239,0,Inactivo
7240,10,Esmeralda
7241,13,Diamante
7242,0,Inactivo
7243,0,Inactivo
7244,13,Diamante
7245,13,Diamante
7246,0,Inactivo
7247,13,Diamante
7248,0,Inactivo
7249,0,Inactivo
7250,13,Diamante
7251,13,Diamante
7252,13,Diamante
7253,13,Diamante
7254,0,Inactivo
7255,13,Diamante
7256,0,Inactivo
7257,13,Diamante
7258,0,Inactivo
7259,13,Diamante
7260,13,Diamante
7261,13,Diamante
7262,13,Diamante
7263,13,Diamante
7264,13,Diamante
7265,12,Diamante
7266,13,Diamante
7267,13,Diamante
7268,13,Diamante
7269,13,Diamante
7270,13,Diamante
7271,0,Inactivo
7272,13,Diamante
7273,0,Inactivo
7274,13,Diamante
7275,13,Diamante
7276,0,Inactivo
7277,13,Diamante
7278,13,Diamante
7279,0,Inactivo
7280,13,Diamante
7281,13,Diamante
7282,13,Diamante
7283,12,Diamante
7284,12,Diamante
7285,0,Inactivo
7286,12,Diamante
7287,0,Inactivo
7288,12,Diamante
7289,10,Esmeralda
7290,12,Diamante
7291,12,Diamante
7292,12,Diamante
7293,0,Inactivo
7294,12,Diamante
7295,12,Diamante
7296,12,Diamante
7297,12,Diamante
7298,1,Bronce
7299,0,Inactivo
7300,12,Diamante
7301,0,Inactivo
7302,0,Inactivo
7303,12,Diamante
7304,12,Diamante
7305,12,Diamante
7306,12,Diamante
7307,0,Inactivo
7308,0,Inactivo
7309,4,Plata
7310,0,Inactivo
7311,12,Diamante
7312,0,Inactivo
7313,12,Diamante
7314,12,Diamante
7315,12,Diamante
7316,10,Esmeralda
7317,12,Diamante
7318,10,Esmeralda
7319,12,Diamante
7320,12,Diamante
7321,12,Diamante
7322,12,Diamante
7323,0,Inactivo
7324,0,Inactivo
7325,8,Oro
7326,12,Diamante
7327,12,Diamante
7328,12,Diamante
7329,12,Diamante
7330,12,Diamante
7331,12,Diamante
7332,12,Diamante
7333,12,Diamante
7334,12,Diamante
7335,0,Inactivo
7336,0,Inactivo
7337,12,Diamante
7338,12,Diamante
7339,12,Diamante
7340,12,Diamante
7341,12,Diamante
7342,12,Diamante
7343,0,Inactivo
7344,0,Inactivo
7345,12,Diamante
7346,12,Diamante
7347,12,Diamante
7348,0,Inactivo
7349,0,Inactivo
7350,0,Inactivo
7351,12,Diamante
7352,12,Diamante
7353,0,Inactivo
7354,12,Diamante
7355,12,Diamante
7356,12,Diamante
7357,12,Diamante
7358,0,Inactivo
7359,12,Diamante
7360,12,Diamante
7361,12,Diamante
7362,0,Inactivo
7363,0,Inactivo
7364,11,Esmeralda
7365,12,Diamante
7366,12,Diamante
7367,0,Inactivo
7368,12,Diamante
7369,12,Diamante
7370,0,Inactivo
7371,0,Inactivo
7372,12,Diamante
7373,12,Diamante
7374,0,Inactivo
7375,12,Diamante
7376,12,Diamante
7377,12,Diamante
7378,0,Inactivo
7379,12,Diamante
7380,12,Diamante
7381,12,Diamante
7382,0,Inactivo
7383,12,Diamante
7384,12,Diamante
7385,12,Diamante
7386,12,Diamante
7387,10,Esmeralda
7388,12,Diamante
7389,0,Inactivo
7390,0,Inactivo
7391,0,Inactivo
7392,12,Diamante
7393,12,Diamante
7394,12,Diamante
7395,11,Esmeralda
7396,12,Diamante
7397,12,Diamante
7398,0,Inactivo
7399,12,Diamante
7400,12,Diamante
7401,0,Inactivo
7402,0,Inactivo
7403,0,Inactivo
7404,12,Diamante
7405,0,Inactivo
7406,11,Esmeralda
7407,0,Inactivo
7408,0,Inactivo
7409,11,Esmeralda
7410,11,Esmeralda
7411,11,Esmeralda
7412,1,Bronce
7413,11,Esmeralda
7414,11,Esmeralda
7415,11,Esmeralda
7416,11,Esmeralda
7417,0,Inactivo
7418,0,Inactivo
7419,11,Esmeralda
7420,10,Esmeralda
7421,11,Esmeralda
7422,0,Inactivo
7423,11,Esmeralda
7424,11,Esmeralda
7425,11,Esmeralda
7426,0,Inactivo
7427,0,Inactivo
7428,11,Esmeralda
7429,11,Esmeralda
7430,11,Esmeralda
7431,0,Inactivo
7432,11,Esmeralda
7433,0,Inactivo
7434,11,Esmeralda
7435,0,Inactivo
7436,11,Esmeralda
7437,11,Esmeralda
7438,11,Esmeralda
7439,11,Esmeralda
7440,11,Esmeralda
7441,0,Inactivo
7442,0,Inactivo
7443,11,Esmeralda
7444,0,Inactivo
7445,0,Inactivo
7446,11,Esmeralda
7447,0,Inactivo
7448,11,Esmeralda
7449,0,Inactivo
7450,11,Esmeralda
7451,11,Esmeralda
7452,10,Esmeralda
7453,11,Esmeralda
7454,0,Inactivo
7455,0,Inactivo
7456,11,Esmeralda
7457,0,Inactivo
7458,11,Esmeralda
7459,11,Esmeralda
7460,11,Esmeralda
7461,11,Esmeralda
7462,0,Inactivo
7463,11,Esmeralda
7464,0,Inactivo
7465,11,Esmeralda
7466,11,Esmeralda
7467,0,Inactivo
7468,11,Esmeralda
7469,11,Esmeralda
7470,8,Oro
7471,0,Inactivo
7472,0,Inactivo
7473,11,Esmeralda
7474,0,Inactivo
7475,11,Esmeralda
7476,11,Esmeralda
7477,11,Esmeralda
7478,11,Esmeralda
7479,11,Esmeralda
7480,0,Inactivo
7481,11,Esmeralda
7482,11,Esmeralda
7483,11,Esmeralda
7484,11,Esmeralda
7485,11,Esmeralda
7486,11,Esmeralda
7487,0,Inactivo
7488,11,Esmeralda
7489,11,Esmeralda
7490,10,Esmeralda
7491,11,Esmeralda
7492,11,Esmeralda
7493,0,Inactivo
7494,0,Inactivo
7495,11,Esmeralda
7496,11,Esmeralda
7497,11,Esmeralda
7498,11,Esmeralda
7499,11,Esmeralda
7500,11,Esmeralda
7501,0,Inactivo
7502,11,Esmeralda
7503,10,Esmeralda
7504,10,Esmeralda
7505,10,Esmeralda
7506,11,Esmeralda
7507,11,Esmeralda
7508,11,Esmeralda
7509,0,Inactivo
7510,10,Esmeralda
7511,10,Esmeralda
7512,10,Esmeralda
7513,0,Inactivo
7514,0,Inactivo
7515,10,Esmeralda
7516,10,Esmeralda
7517,10,Esmeralda
7518,10,Esmeralda
7519,10,Esmeralda
7520,10,Esmeralda
7521,5,Plata
7522,10,Esmeralda
7523,0,Inactivo
7524,0,Inactivo
7525,10,Esmeralda
7526,10,Esmeralda
7527,10,Esmeralda
7528,10,Esmeralda
7529,0,Inactivo
7530,10,Esmeralda
7531,10,Esmeralda
7532,4,Plata
7533,10,Esmeralda
7534,0,Inactivo
7535,10,Esmeralda
7536,0,Inactivo
7537,10,Esmeralda
7538,0,Inactivo
7539,10,Esmeralda
7540,10,Esmeralda
7541,0,Inactivo
7542,10,Esmeralda
7543,0,Inactivo
7544,10,Esmeralda
7545,10,Esmeralda
7546,10,Esmeralda
7547,10,Esmeralda
7548,10,Esmeralda
7549,10,Esmeralda
7550,10,Esmeralda
7551,10,Esmeralda
7552,10,Esmeralda
7553,10,Esmeralda
7554,0,Inactivo
7555,0,Inactivo
7556,0,Inactivo
7557,0,Inactivo
7558,10,Esmeralda
7559,10,Esmeralda
7560,10,Esmeralda
7561,10,Esmeralda
7562,10,Esmeralda
7563,10,Esmeralda
7564,0,Inactivo
7565,7,Oro
7566,10,Esmeralda
7567,10,Esmeralda
7568,10,Esmeralda
7569,0,Inactivo
7570,10,Esmeralda
7571,0,Inactivo
7572,10,Esmeralda
7573,0,Inactivo
7574,10,Esmeralda
7575,10,Esmeralda
7576,10,Esmeralda
7577,8,Oro
7578,10,Esmeralda
7579,10,Esmeralda
7580,0,Inactivo
7581,10,Esmeralda
7582,0,Inactivo
7583,10,Esmeralda
7584,0,Inactivo
7585,10,Esmeralda
7586,9,Esmeralda
7587,10,Esmeralda
7588,10,Esmeralda
7589,10,Esmeralda
7590,10,Esmeralda
7591,0,Inactivo
7592,10,Esmeralda
7593,10,Esmeralda
7594,10,Esmeralda
7595,10,Esmeralda
7596,10,Esmeralda
7597,10,Esmeralda
7598,10,Esmeralda
7599,10,Esmeralda
7600,0,Inactivo
7601,10,Esmeralda
7602,10,Esmeralda
7603,0,Inactivo
7604,0,Inactivo
7605,10,Esmeralda
7606,10,Esmeralda
7607,0,Inactivo
7608,0,Inactivo
7609,2,Bronce
7610,9,Esmeralda
7611,6,Oro
7612,9,Esmeralda
7613,9,Esmeralda
7614,9,Esmeralda
7615,9,Esmeralda
7616,9,Esmeralda
7617,9,Esmeralda
7618,9,Esmeralda
7619,0,Inactivo
7620,9,Esmeralda
7621,0,Inactivo
7622,1,Bronce
7623,9,Esmeralda
7624,9,Esmeralda
7625,9,Esmeralda
7626,9,Esmeralda
7627,0,Inactivo
7628,9,Esmeralda
7629,9,Esmeralda
7630,0,Inactivo
7631,9,Esmeralda
7632,9,Esmeralda
7633,9,Esmeralda
7634,9,Esmeralda
7635,0,Inactivo
7636,9,Esmeralda
7637,9,Esmeralda
7638,9,Esmeralda
7639,0,Inactivo
7640,9,Esmeralda
7641,9,Esmeralda
7642,9,Esmeralda
7643,9,Esmeralda
7644,0,Inactivo
7645,9,Esmeralda
7646,9,Esmeralda
7647,9,Esmeralda
7648,0,Inactivo
7649,9,Esmeralda
7650,9,Esmeralda
7651,6,Oro
7652,9,Esmeralda
7653,9,Esmeralda
7654,9,Esmeralda
7655,8,Oro
7656,9,Esmeralda
7657,9,Esmeralda
7658,0,Inactivo
7659,0,Inactivo
7660,9,Esmeralda
7661,9,Esmeralda
7662,9,Esmeralda
7663,9,Esmeralda
7664,9,Esmeralda
7665,9,Esmeralda
7666,9,Esmeralda
7667,0,Inactivo
7668,9,Esmeralda
7669,9,Esmeralda
7670,0,Inactivo
7671,0,Inactivo
7672,9,Esmeralda
7673,9,Esmeralda
7674,9,Esmeralda
7675,9,Esmeralda
7676,0,Inactivo
7677,9,Esmeralda
7678,9,Esmeralda
7679,9,Esmeralda
7680,9,Esmeralda
7681,8,Oro
7682,9,Esmeralda
7683,0,Inactivo
7684,8,Oro
7685,8,Oro
7686,0,Inactivo
7687,0,Inactivo
7688,8,Oro
7689,8,Oro
7690,8,Oro
7691,8,Oro
7692,8,Oro
7693,8,Oro
7694,8,Oro
7695,8,Oro
7696,8,Oro
7697,8,Oro
7698,0,Inactivo
7699,8,Oro
7700,8,Oro
7701,8,Oro
7702,8,Oro
7703,8,Oro
7704,8,Oro
7705,8,Oro
7706,3,Plata
7707,8,Oro
7708,8,Oro
7709,0,Inactivo
7710,8,Oro
7711,8,Oro
7712,8,Oro
7713,8,Oro
7714,8,Oro
7715,8,Oro
7716,8,Oro
7717,8,Oro
7718,8,Oro
7719,8,Oro
7720,8,Oro
7721,8,Oro
7722,8,Oro
7723,8,Oro
7724,8,Oro
7725,8,Oro
7726,8,Oro
7727,8,Oro
7728,8,Oro
7729,0,Inactivo
7730,8,Oro
7731,8,Oro
7732,8,Oro
7733,8,Oro
7734,8,Oro
7735,8,Oro
7736,8,Oro
7737,8,Oro
7738,8,Oro
7739,8,Oro
7740,8,Oro
7741,8,Oro
7742,8,Oro
7743,0,Inactivo
7744,8,Oro
7745,8,Oro
7746,8,Oro
7747,8,Oro
7748,8,Oro
7749,8,Oro
7750,8,Oro
7751,0,Inactivo
7752,8,Oro
7753,8,Oro
7754,8,Oro
7755,8,Oro
7756,8,Oro
7757,1,Bronce
7758,8,Oro
7759,8,Oro
7760,8,Oro
7761,8,Oro
7762,8,Oro
7763,8,Oro
7764,8,Oro
7765,8,Oro
7766,8,Oro
7767,8,Oro
7768,8,Oro
7769,7,Oro
7770,8,Oro
7771,4,Plata
7772,8,Oro
7773,8,Oro
7774,8,Oro
7775,0,Inactivo
7776,8,Oro
7777,8,Oro
7778,8,Oro
7779,8,Oro
7780,8,Oro
7781,8,Oro
7782,7,Oro
7783,8,Oro
7784,8,Oro
7785,8,Oro
7786,8,Oro
7787,8,Oro
7788,8,Oro
7789,8,Oro
7790,8,Oro
7791,8,Oro
7792,8,Oro
7793,7,Oro
7794,0,Inactivo
7795,0,Inactivo
7796,7,Oro
7797,7,Oro
7798,0,Inactivo
7799,7,Oro
7800,0,Inactivo
7801,7,Oro
7802,7,Oro
7803,7,Oro
7804,7,Oro
7805,7,Oro
7806,7,Oro
7807,7,Oro
7808,6,Oro
7809,7,Oro
7810,7,Oro
7811,7,Oro
7812,7,Oro
7813,7,Oro
7814,7,Oro
7815,7,Oro
7816,7,Oro
7817,7,Oro
7818,7,Oro
7819,7,Oro
7820,7,Oro
7821,7,Oro
7822,1,Bronce
7823,7,Oro
7824,7,Oro
7825,7,Oro
7826,7,Oro
7827,7,Oro
7828,7,Oro
7829,7,Oro
7830,7,Oro
7831,0,Inactivo
7832,7,Oro
7833,7,Oro
7834,7,Oro
7835,7,Oro
7836,0,Inactivo
7837,7,Oro
7838,7,Oro
7839,7,Oro
7840,7,Oro
7841,7,Oro
7842,7,Oro
7843,7,Oro
7844,7,Oro
7845,7,Oro
7846,7,Oro
7847,7,Oro
7848,7,Oro
7849,7,Oro
7850,7,Oro
7851,0,Inactivo
7852,7,Oro
7853,7,Oro
7854,7,Oro
7855,7,Oro
7856,7,Oro
7857,0,Inactivo
7858,7,Oro
7859,7,Oro
7860,6,Oro
7861,7,Oro
7862,7,Oro
7863,7,Oro
7864,5,Plata
7865,7,Oro
7866,7,Oro
7867,7,Oro
7868,6,Oro
7869,7,Oro
7870,7,Oro
7871,7,Oro
7872,7,Oro
7873,0,Inactivo
7874,7,Oro
7875,7,Oro
7876,6,Oro
7877,6,Oro
7878,0,Inactivo
7879,6,Oro
7880,6,Oro
7881,6,Oro
7882,0,Inactivo
7883,0,Inactivo
7884,6,Oro
7885,6,Oro
7886,6,Oro
7887,0,Inactivo
7888,6,Oro
7889,6,Oro
7890,6,Oro
7891,6,Oro
7892,6,Oro
7893,0,Inactivo
7894,6,Oro
7895,6,Oro
7896,6,Oro
7897,6,Oro
7898,6,Oro
7899,0,Inactivo
7900,6,Oro
7901,0,Inactivo
7902,6,Oro
7903,6,Oro
7904,6,Oro
7905,6,Oro
7906,6,Oro
7907,6,Oro
7908,6,Oro
7909,6,Oro
7910,6,Oro
7911,1,Bronce
7912,6,Oro
7913,6,Oro
7914,6,Oro
7915,6,Oro
7916,6,Oro
7917,6,Oro
7918,6,Oro
7919,6,Oro
7920,0,Inactivo
7921,6,Oro
7922,6,Oro
7923,6,Oro
7924,6,Oro
7925,6,Oro
7926,6,Oro
7927,6,Oro
7928,6,Oro
7929,6,Oro
7930,0,Inactivo
7931,6,Oro
7932,6,Oro
7933,6,Oro
7934,0,Inactivo
7935,6,Oro
7936,6,Oro
7937,6,Oro
7938,0,Inactivo
7939,6,Oro
7940,6,Oro
7941,6,Oro
7942,6,Oro
7943,6,Oro
7944,5,Plata
7945,6,Oro
7946,6,Oro
7947,6,Oro
7948,6,Oro
7949,6,Oro
7950,6,Oro
7951,6,Oro
7952,6,Oro
7953,6,Oro
7954,6,Oro
7955,6,Oro
7956,6,Oro
7957,6,Oro
7958,6,Oro
7959,6,Oro
7960,6,Oro
7961,0,Inactivo
7962,6,Oro
7963,6,Oro
7964,6,Oro
7965,6,Oro
7966,0,Inactivo
7967,6,Oro
7968,6,Oro
7969,6,Oro
7970,6,Oro
7971,6,Oro
7972,6,Oro
7973,0,Inactivo
7974,5,Plata
7975,5,Plata
7976,5,Plata
7977,5,Plata
7978,5,Plata
7979,5,Plata
7980,5,Plata
7981,5,Plata
7982,5,Plata
7983,5,Plata
7984,5,Plata
7985,5,Plata
7986,5,Plata
7987,5,Plata
7988,5,Plata
7989,5,Plata
7990,5,Plata
7991,5,Plata
7992,5,Plata
7993,5,Plata
7994,5,Plata
7995,5,Plata
7996,5,Plata
7997,5,Plata
7998,5,Plata
7999,3,Plata
8000,5,Plata
8001,5,Plata
8002,5,Plata
8003,5,Plata
8004,5,Plata
8005,5,Plata
8006,5,Plata
8007,5,Plata
8008,5,Plata
8009,5,Plata
8010,5,Plata
8011,5,Plata
8012,0,Inactivo
8013,5,Plata
8014,5,Plata
8015,5,Plata
8016,5,Plata
8017,5,Plata
8018,5,Plata
8019,5,Plata
8020,5,Plata
8021,5,Plata
8022,5,Plata
8023,5,Plata
8024,5,Plata
8025,5,Plata
8026,5,Plata
8027,0,Inactivo
8028,5,Plata
8029,5,Plata
8030,5,Plata
8031,5,Plata
8032,5,Plata
8033,5,Plata
8034,5,Plata
8035,5,Plata
8036,0,Inactivo
8037,5,Plata
8038,5,Plata
8039,5,Plata
8040,5,Plata
8041,5,Plata
8042,0,Inactivo
8043,5,Plata
8044,5,Plata
8045,5,Plata
8046,5,Plata
8047,5,Plata
8048,5,Plata
8049,5,Plata
8050,5,Plata
8051,5,Plata
8052,3,Plata
8053,5,Plata
8054,5,Plata
8055,0,Inactivo
8056,0,Inactivo
8057,5,Plata
8058,5,Plata
8059,4,Plata
8060,4,Plata
8061,4,Plata
8062,4,Plata
8063,4,Plata
8064,4,Plata
8065,4,Plata
8066,4,Plata
8067,4,Plata
8068,4,Plata
8069,4,Plata
8070,4,Plata
8071,4,Plata
8072,4,Plata
8073,4,Plata
8074,4,Plata
8075,4,Plata
8076,4,Plata
8077,4,Plata
8078,4,Plata
8079,4,Plata
8080,4,Plata
8081,4,Plata
8082,4,Plata
8083,4,Plata
8084,4,Plata
8085,4,Plata
8086,4,Plata
8087,0,Inactivo
8088,4,Plata
8089,4,Plata
8090,4,Plata
8091,4,Plata
8092,4,Plata
8093,4,Plata
8094,4,Plata
8095,4,Plata
8096,4,Plata
8097,0,Inactivo
8098,0,Inactivo
8099,4,Plata
8100,4,Plata
8101,4,Plata
8102,4,Plata
8103,4,Plata
8104,4,Plata
8105,4,Plata
8106,4,Plata
8107,4,Plata
8108,4,Plata
8109,4,Plata
8110,4,Plata
8111,4,Plata
8112,4,Plata
8113,4,Plata
8114,4,Plata
8115,4,Plata
8116,4,Plata
8117,4,Plata
8118,4,Plata
8119,4,Plata
8120,4,Plata
8121,4,Plata
8122,4,Plata
8123,4,Plata
8124,4,Plata
8125,4,Plata
8126,0,Inactivo
8127,4,Plata
8128,4,Plata
8129,4,Plata
8130,4,Plata
8131,0,Inactivo
8132,4,Plata
8133,3,Plata
8134,3,Plata
8135,3,Plata
8136,3,Plata
8137,3,Plata
8138,3,Plata
8139,3,Plata
8140,3,Plata
8141,3,Plata
8142,3,Plata
8143,3,Plata
8144,3,Plata
8145,3,Plata
8146,3,Plata
8147,3,Plata
8148,3,Plata
8149,3,Plata
8150,3,Plata
8151,3,Plata
8152,3,Plata
8153,0,Inactivo
8154,3,Plata
8155,3,Plata
8156,3,Plata
8157,3,Plata
8158,3,Plata
8159,3,Plata
8160,3,Plata
8161,3,Plata
8162,1,Bronce
8163,3,Plata
8164,3,Plata
8165,3,Plata
8166,3,Plata
8167,3,Plata
8168,3,Plata
8169,3,Plata
8170,2,Bronce
8171,3,Plata
8172,3,Plata
8173,3,Plata
8174,3,Plata
8175,3,Plata
8176,3,Plata
8177,3,Plata
8178,3,Plata
8179,3,Plata
8180,3,Plata
8181,3,Plata
8182,2,Bronce
8183,0,Inactivo
8184,3,Plata
8185,3,Plata
8186,3,Plata
8187,3,Plata
8188,3,Plata
8189,3,Plata
8190,3,Plata
8191,3,Plata
8192,3,Plata
8193,3,Plata
8194,3,Plata
8195,3,Plata
8196,3,Plata
8197,3,Plata
8198,1,Bronce
8199,3,Plata
8200,3,Plata
8201,3,Plata
8202,3,Plata
8203,3,Plata
8204,3,Plata
8205,3,Plata
8206,2,Bronce
8207,3,Plata
8208,3,Plata
8209,3,Plata
8210,3,Plata
8211,2,Bronce
8212,3,Plata
8213,3,Plata
8214,2,Bronce
8215,2,Bronce
8216,2,Bronce
8217,2,Bronce
8218,2,Bronce
8219,2,Bronce
8220,2,Bronce
8221,2,Bronce
8222,2,Bronce
8223,2,Bronce
8224,2,Bronce
8225,2,Bronce
8226,2,Bronce
8227,2,Bronce
8228,2,Bronce
8229,2,Bronce
8230,2,Bronce
8231,2,Bronce
8232,2,Bronce
8233,2,Bronce
8234,2,Bronce
8235,2,Bronce
8236,2,Bronce
8237,2,Bronce
8238,2,Bronce
8239,2,Bronce
8240,2,Bronce
8241,2,Bronce
8242,2,Bronce
8243,2,Bronce
8244,2,Bronce
8245,2,Bronce
8246,2,Bronce
8247,2,Bronce
8248,2,Bronce
8249,2,Bronce
8250,1,Bronce
8251,2,Bronce
8252,2,Bronce
8253,2,Bronce
8254,2,Bronce
8255,2,Bronce
8256,2,Bronce
8257,2,Bronce
8258,2,Bronce
8259,1,Bronce
8260,2,Bronce
8261,2,Bronce
8262,2,Bronce
8263,2,Bronce
8264,2,Bronce
